age,annual_income,credit_score,loan_amount,loan_term_months,interest_rate,debt_to_income,employment_length_years,num_open_accounts,num_late_payments_2yrs,home_ownership,purpose,default
39,88800.0,701.0,49400.0,48,5.7,24.8,2.2,7,1,OWN,debt_consolidation,0
43,15000.0,689.0,12600.0,48,6.14,41.2,4.0,6,0,OWN,debt_consolidation,0
47,50800.0,763.0,9600.0,48,7.11,22.4,1.7,5,0,MORTGAGE,home_improvement,0
40,52100.0,632.0,15500.0,36,8.68,29.7,4.6,5,1,MORTGAGE,medical,0
61,35600.0,657.0,14600.0,24,9.45,26.6,14.8,1,0,MORTGAGE,debt_consolidation,0
29,60900.0,727.0,41100.0,60,5.38,7.8,2.0,13,0,RENT,small_business,0
45,46200.0,637.0,14200.0,36,12.36,37.5,0.5,9,1,MORTGAGE,debt_consolidation,0
58,40100.0,553.0,16500.0,36,11.74,22.6,4.5,5,2,Mortgage,medical,1
64,24900.0,522.0,12500.0,60,11.59,4.1,7.0,4,1,rent,credit_card,0
42,74000.0,717.0,19900.0,48,10.68,50.0,4.6,7,0,MORTGAGE,credit_card,0
68,33900.0,657.0,11700.0,36,11.26,30.1,,14,1,MORTGAGE,debt_consolidation,0
40,20500.0,705.0,8800.0,24,8.11,35.1,4.5,7,1,OWN,other,0
33,71900.0,703.0,9300.0,60,7.43,13.1,5.2,7,1,RENT,home_improvement,0
44,64800.0,,15300.0,60,9.51,16.2,1.7,1,0,MORTGAGE,small_business,0
49,33100.0,600.0,19800.0,36,13.49,39.6,4.0,4,1,MORTGAGE,debt_consolidation,0
25,67300.0,725.0,10500.0,84,10.03,44.9,0.6,6,0,MORTGAGE,credit_card,0
31,26900.0,733.0,17900.0,36,8.44,26.2,1.3,6,1,Mortgage,debt_consolidation,0
53,45600.0,614.0,10900.0,36,11.81,31.8,4.9,6,0,OWN,debt_consolidation,0
40,43800.0,760.0,29400.0,60,7.79,55.8,0.8,6,0,MORTGAGE,debt_consolidation,0
47,58800.0,537.0,8700.0,60,12.9,34.5,3.6,4,2,MORTGAGE,debt_consolidation,0
21,47900.0,583.0,28900.0,36,13.93,0.0,2.1,7,0,RENT,debt_consolidation,0
64,33700.0,687.0,15800.0,60,7.86,37.8,4.3,6,1,MORTGAGE,credit_card,0
69,90100.0,611.0,27200.0,36,12.16,27.2,1.3,7,1,MORTGAGE,credit_card,0
35,53000.0,587.0,13000.0,36,15.01,47.3,2.7,7,1,MORTGAGE,credit_card,0
38,53800.0,461.0,7000.0,84,14.2,,11.3,7,1,MORTGAGE,medical,0
34,51300.0,631.0,19700.0,36,12.24,47.8,2.3,4,1,MORTGAGE,major_purchase,1
69,21800.0,612.0,16600.0,12,10.64,46.4,0.3,3,0,MORTGAGE,debt_consolidation,1
56,33200.0,661.0,20400.0,36,9.75,44.1,2.1,5,4,MORTGAGE,debt_consolidation,0
22,33100.0,670.0,10200.0,48,8.34,28.4,6.9,8,0,MORTGAGE,debt_consolidation,0
46,61300.0,638.0,13000.0,60,7.41,29.0,1.1,8,1,RENT,home_improvement,0
69,47000.0,759.0,7300.0,36,12.79,23.5,2.5,2,0,MORTGAGE,debt_consolidation,0
39,54300.0,682.0,11200.0,84,12.37,25.7,1.8,10,2,OWN,credit_card,0
36,34700.0,701.0,18500.0,24,9.72,27.5,5.8,5,0,MORTGAGE,debt_consolidation,1
42,47400.0,695.0,16400.0,48,9.15,14.2,1.3,5,0,RENT,credit_card,0
61,23800.0,720.0,12000.0,60,7.11,35.2,19.8,10,0,OWN,debt_consolidation,0
47,48100.0,805.0,14800.0,24,7.08,,4.5,5,1,MORTGAGE,debt_consolidation,0
22,69800.0,685.0,17200.0,60,12.23,17.5,8.7,8,1,OWN,other,0
37,50800.0,709.0,15200.0,24,11.9,1.0,2.5,10,2,RENT,debt_consolidation,0
60,84500.0,662.0,8900.0,60,9.54,12.4,1.1,4,1,MORTGAGE,major_purchase,0
27,33500.0,667.0,22800.0,36,9.91,37.3,3.2,4,1,MORTGAGE,debt_consolidation,1
69,60300.0,780.0,7300.0,60,6.1,23.8,3.6,4,2,RENT,major_purchase,0
65,48000.0,574.0,44400.0,36,8.91,57.4,3.3,7,2,RENT,debt_consolidation,1
39,50400.0,637.0,11700.0,36,10.57,30.3,4.4,6,0,OWN,credit_card,0
42,,758.0,17800.0,48,8.14,24.2,15.2,12,1,OWN,credit_card,0
60,97400.0,672.0,12000.0,60,10.06,11.7,0.6,5,0,MORTGAGE,credit_card,0
26,86600.0,713.0,6300.0,36,10.84,14.6,3.5,7,2,OWN,credit_card,0
54,81100.0,703.0,8100.0,36,10.73,19.9,,6,0,MORTGAGE,home_improvement,0
59,98700.0,625.0,13800.0,48,8.53,26.5,7.6,12,0,RENT,home_improvement,0
39,69700.0,625.0,17700.0,36,12.64,8.2,4.9,3,2,MORTGAGE,debt_consolidation,0
32,39700.0,605.0,9100.0,36,9.94,33.7,0.8,5,3,OWN,medical,0
31,36100.0,697.0,16800.0,36,10.24,19.7,3.1,8,1,RENT,major_purchase,0
23,80700.0,727.0,38100.0,36,7.46,18.2,4.8,9,0,MORTGAGE,home_improvement,0
50,32500.0,713.0,11500.0,36,9.14,31.2,9.7,5,1,RENT,debt_consolidation,0
53,27300.0,573.0,13700.0,36,12.52,27.9,15.2,5,1,RENT,other,0
26,52100.0,614.0,13300.0,36,12.32,24.9,5.1,3,0,RENT,credit_card,0
62,54000.0,681.0,12600.0,36,9.38,14.2,1.7,6,1,Mortgage,debt_consolidation,0
24,122300.0,687.0,11500.0,24,13.08,34.4,6.6,7,1,RENT,home_improvement,0
37,91300.0,566.0,6700.0,36,7.18,18.2,10.9,5,2,RENT,credit_card,0
69,31400.0,681.0,12300.0,36,10.44,2.2,1.9,5,1,RENT,major_purchase,0
25,48800.0,626.0,12300.0,60,12.66,33.2,0.8,4,2,MORTGAGE,home_improvement,0
57,26100.0,527.0,9700.0,24,14.16,,4.9,7,0,RENT,home_improvement,0
44,58800.0,670.0,10000.0,60,11.33,34.1,5.3,8,1,RENT,debt_consolidation,0
48,34300.0,496.0,14800.0,60,17.98,57.7,3.5,7,1,OWN,other,1
61,27900.0,606.0,12300.0,36,8.93,19.6,11.1,5,3,OWN,debt_consolidation,0
64,52900.0,665.0,18300.0,36,12.38,19.2,5.6,9,0,OWN,credit_card,1
34,28900.0,850.0,11200.0,60,5.85,35.6,6.2,0,1,MORTGAGE,medical,0
45,35400.0,786.0,16800.0,36,7.97,21.0,3.4,2,0,OWN,credit_card,0
22,48500.0,680.0,19800.0,60,9.42,26.3,12.6,3,2,MORTGAGE,credit_card,0
47,37500.0,641.0,12900.0,36,11.89,44.4,1.2,10,2,OWN,debt_consolidation,0
36,48500.0,515.0,13000.0,60,14.28,25.8,0.4,4,1,RENT,debt_consolidation,1
66,47400.0,691.0,16900.0,24,6.88,39.8,0.5,6,0,RENT,credit_card,0
39,42300.0,627.0,11600.0,48,11.87,28.7,2.9,3,1,MORTGAGE,debt_consolidation,1
41,,522.0,28500.0,24,10.91,,0.3,10,1,RENT,debt_consolidation,1
28,26900.0,819.0,9500.0,48,6.66,33.6,2.7,5,0,rent,debt_consolidation,0
63,49000.0,697.0,13100.0,36,9.43,24.6,2.2,4,2,MORTGAGE,debt_consolidation,0
66,29100.0,529.0,9600.0,60,12.59,26.4,0.8,1,1,RENT,debt_consolidation,1
49,82600.0,663.0,17700.0,36,10.11,48.7,12.5,4,2,OWN,credit_card,0
25,29000.0,789.0,18600.0,36,5.44,36.1,0.0,10,0,MORTGAGE,debt_consolidation,0
67,20000.0,738.0,28900.0,24,10.61,25.6,0.9,7,1,RENT,home_improvement,0
60,107000.0,713.0,27700.0,36,8.8,42.3,7.5,4,1,OWN,debt_consolidation,0
22,81500.0,,14300.0,24,8.96,22.5,8.4,5,1,Mortgage,debt_consolidation,0
51,50700.0,560.0,12600.0,60,14.4,16.3,0.4,9,0,RENT,credit_card,0
62,28400.0,624.0,14000.0,84,9.48,24.8,8.4,3,0,RENT,major_purchase,0
50,43400.0,670.0,9400.0,36,11.71,21.8,18.3,8,0,MORTGAGE,small_business,1
58,84200.0,682.0,19000.0,24,9.64,10.6,2.1,2,0,rent,home_improvement,0
46,56700.0,700.0,15700.0,36,10.93,14.2,4.2,6,0,RENT,credit_card,0
68,45000.0,699.0,8100.0,36,10.63,21.4,6.4,6,0,OWN,debt_consolidation,0
66,81000.0,764.0,12200.0,36,6.4,31.0,2.5,4,0,rent,home_improvement,0
38,86000.0,573.0,3500.0,24,14.55,10.5,3.6,6,3,MORTGAGE,medical,0
32,41800.0,711.0,11100.0,60,8.25,30.6,0.9,3,0,rent,debt_consolidation,0
55,17900.0,692.0,12900.0,60,10.95,35.2,,6,0,rent,debt_consolidation,0
22,103400.0,711.0,13500.0,36,10.93,38.7,6.4,3,0,MORTGAGE,medical,0
47,,761.0,19400.0,60,8.16,38.9,9.5,6,0,RENT,debt_consolidation,0
55,91800.0,707.0,19800.0,60,9.52,20.5,4.8,7,2,MORTGAGE,debt_consolidation,0
33,30000.0,669.0,36800.0,36,10.76,34.7,1.9,7,2,Mortgage,credit_card,0
65,53900.0,675.0,33400.0,48,10.97,13.3,11.0,3,2,rent,home_improvement,0
55,58100.0,613.0,32600.0,48,9.1,26.0,2.5,4,2,RENT,home_improvement,0
36,59000.0,693.0,20200.0,48,10.14,33.0,1.0,4,2,RENT,debt_consolidation,0
52,47800.0,559.0,15600.0,36,11.97,39.5,,4,0,rent,major_purchase,1
56,96100.0,696.0,35100.0,60,9.59,27.9,2.2,11,2,RENT,debt_consolidation,0
39,36400.0,,14000.0,60,8.32,19.4,2.8,4,0,OWN,other,0
60,22000.0,659.0,9500.0,24,8.85,27.0,9.5,7,1,OWN,debt_consolidation,0
63,91900.0,598.0,14000.0,48,15.17,23.0,4.4,5,2,RENT,credit_card,0
63,,485.0,10200.0,36,10.16,35.9,5.5,8,3,MORTGAGE,major_purchase,0
21,41400.0,663.0,8900.0,60,12.72,37.9,14.2,7,0,RENT,major_purchase,0
66,68500.0,653.0,27400.0,24,12.36,43.6,2.9,12,1,OWN,debt_consolidation,1
46,39000.0,656.0,16000.0,60,11.68,24.3,1.1,5,0,MORTGAGE,small_business,0
45,30100.0,662.0,13600.0,36,8.93,61.2,14.0,3,2,rent,home_improvement,0
29,16500.0,635.0,13200.0,48,7.34,37.9,2.7,7,2,OWN,medical,0
26,49300.0,798.0,16500.0,36,11.5,12.3,,7,0,rent,medical,0
36,63600.0,716.0,16600.0,24,7.85,33.9,1.0,4,3,RENT,home_improvement,0
63,84900.0,688.0,27700.0,60,8.74,22.3,7.1,7,2,MORTGAGE,credit_card,0
52,110800.0,769.0,22300.0,48,8.52,21.5,2.6,7,1,RENT,credit_card,0
66,30600.0,793.0,10000.0,48,8.24,11.4,,5,1,OWN,major_purchase,0
38,44400.0,716.0,15600.0,60,9.13,32.3,0.8,6,0,RENT,debt_consolidation,1
57,36200.0,754.0,16600.0,36,6.57,29.6,4.0,6,0,RENT,small_business,0
40,61200.0,628.0,26700.0,48,10.7,19.2,5.1,7,1,RENT,other,0
62,33000.0,729.0,16300.0,36,7.04,34.3,4.9,8,0,rent,other,0
54,49400.0,673.0,12300.0,48,11.47,27.7,5.5,3,0,RENT,debt_consolidation,0
22,,675.0,18300.0,36,11.77,49.1,5.3,9,2,rent,credit_card,0
26,44100.0,625.0,12600.0,60,9.83,44.2,0.8,11,1,RENT,debt_consolidation,0
31,36500.0,722.0,9500.0,36,9.45,62.9,5.2,7,2,rent,debt_consolidation,0
22,44400.0,618.0,21900.0,48,11.04,0.0,1.3,1,1,MORTGAGE,credit_card,0
42,,667.0,20000.0,24,10.42,39.9,,5,1,RENT,debt_consolidation,0
37,84200.0,658.0,24800.0,60,9.21,2.6,1.7,11,0,MORTGAGE,debt_consolidation,0
58,40300.0,593.0,38000.0,48,11.86,40.2,2.3,5,0,MORTGAGE,debt_consolidation,0
29,36300.0,738.0,35500.0,36,7.59,32.2,2.1,5,0,OWN,debt_consolidation,0
55,74700.0,634.0,8300.0,36,10.74,23.1,1.7,9,1,MORTGAGE,small_business,0
57,,615.0,14800.0,60,11.2,31.0,14.7,5,2,RENT,debt_consolidation,1
57,81400.0,774.0,16600.0,24,4.23,26.6,5.2,6,1,RENT,major_purchase,0
32,26700.0,648.0,24100.0,36,13.05,19.0,0.4,2,1,RENT,credit_card,0
28,37100.0,729.0,10800.0,36,6.47,34.6,1.8,4,0,RENT,debt_consolidation,0
36,24100.0,670.0,23400.0,36,6.74,31.8,1.6,9,2,RENT,debt_consolidation,1
42,83300.0,656.0,9300.0,36,11.5,33.2,1.5,9,2,RENT,medical,0
30,52400.0,553.0,9200.0,24,10.82,21.2,6.0,7,0,OWN,small_business,0
62,,611.0,16400.0,36,10.42,35.0,3.0,3,2,MORTGAGE,debt_consolidation,0
42,92900.0,761.0,25000.0,60,9.38,45.9,13.8,5,0,RENT,credit_card,0
51,28200.0,789.0,18800.0,36,6.43,32.4,7.3,10,0,RENT,debt_consolidation,0
37,94900.0,631.0,51100.0,48,11.88,43.5,3.1,2,0,MORTGAGE,debt_consolidation,0
35,38600.0,683.0,7000.0,84,11.21,40.8,16.9,5,1,RENT,home_improvement,0
30,115700.0,577.0,13200.0,60,12.49,19.9,11.4,7,1,MORTGAGE,debt_consolidation,0
34,38800.0,615.0,29900.0,48,8.77,31.1,1.3,1,0,RENT,major_purchase,0
29,43800.0,704.0,17200.0,60,6.95,45.7,0.2,11,0,RENT,home_improvement,0
40,,564.0,10800.0,36,11.7,17.3,,4,2,OWN,credit_card,0
50,34500.0,765.0,14400.0,36,9.57,46.8,2.5,4,0,MORTGAGE,medical,0
64,21400.0,607.0,9600.0,36,12.2,34.1,12.0,4,1,OWN,home_improvement,0
25,75400.0,641.0,7800.0,48,9.79,24.7,3.9,5,1,OWN,credit_card,0
32,77800.0,687.0,16100.0,36,10.98,33.7,3.2,4,0,RENT,credit_card,1
49,62000.0,637.0,21200.0,84,11.49,16.6,13.6,13,0,OWN,debt_consolidation,0
22,35700.0,766.0,17800.0,36,6.87,16.2,0.3,7,0,RENT,debt_consolidation,1
68,52400.0,653.0,15300.0,36,11.28,27.9,5.1,4,2,rent,credit_card,0
69,108000.0,605.0,37600.0,60,9.75,29.2,,5,0,RENT,debt_consolidation,0
58,15900.0,667.0,10000.0,60,12.91,47.1,,1,0,RENT,credit_card,0
53,42000.0,648.0,11600.0,36,10.2,25.0,2.7,8,1,RENT,credit_card,0
36,38700.0,630.0,14200.0,48,10.65,30.1,4.9,9,2,MORTGAGE,debt_consolidation,1
67,54900.0,838.0,30000.0,24,5.75,21.8,1.4,5,0,MORTGAGE,major_purchase,0
48,52900.0,739.0,29800.0,60,6.67,36.4,8.0,7,0,MORTGAGE,credit_card,0
39,81600.0,681.0,20600.0,12,7.77,25.6,0.4,7,1,MORTGAGE,debt_consolidation,0
52,33700.0,664.0,27200.0,12,10.45,9.0,9.3,7,1,rent,debt_consolidation,0
21,29200.0,617.0,14300.0,60,9.74,12.8,3.2,5,0,MORTGAGE,major_purchase,0
35,53600.0,708.0,20900.0,36,10.42,16.1,3.0,8,0,MORTGAGE,home_improvement,0
58,18100.0,578.0,12600.0,36,13.86,31.4,7.0,9,0,OWN,debt_consolidation,1
25,44100.0,672.0,11400.0,24,11.23,16.2,0.6,6,0,OWN,other,0
68,70300.0,718.0,21000.0,24,6.12,20.7,6.8,11,2,OWN,small_business,0
32,40800.0,582.0,18900.0,84,11.93,33.0,8.0,9,1,RENT,debt_consolidation,1
68,124500.0,645.0,8600.0,36,11.05,23.3,,9,0,OWN,medical,0
66,53300.0,635.0,12800.0,36,12.47,16.4,3.2,1,3,MORTGAGE,credit_card,0
32,61600.0,620.0,11900.0,24,13.83,9.9,0.7,6,0,RENT,other,0
58,47300.0,682.0,14200.0,48,9.1,37.4,10.5,9,1,MORTGAGE,home_improvement,0
67,38300.0,658.0,15900.0,60,10.47,14.6,11.0,8,1,RENT,small_business,0
32,45600.0,620.0,17100.0,12,12.38,29.5,5.9,6,0,RENT,medical,0
62,42300.0,700.0,10100.0,48,12.46,20.6,4.5,5,1,rent,home_improvement,0
38,125200.0,653.0,12900.0,48,12.58,26.0,4.2,3,0,RENT,credit_card,0
62,42400.0,573.0,11300.0,36,10.13,32.3,7.1,7,3,MORTGAGE,major_purchase,1
25,36500.0,673.0,33700.0,36,8.93,6.0,2.2,5,0,rent,credit_card,0
57,45200.0,668.0,12800.0,48,8.79,34.9,3.4,9,1,MORTGAGE,credit_card,1
25,27200.0,677.0,28300.0,60,9.99,18.0,1.7,6,1,MORTGAGE,credit_card,0
49,57800.0,624.0,6100.0,60,9.04,19.6,,3,3,rent,other,1
68,52400.0,566.0,8600.0,60,13.82,27.6,4.0,6,1,OWN,debt_consolidation,0
68,29600.0,625.0,9100.0,60,11.14,26.4,0.3,6,1,MORTGAGE,debt_consolidation,0
46,72700.0,824.0,13100.0,36,7.39,,,7,1,OWN,debt_consolidation,0
40,46300.0,547.0,14400.0,48,11.13,29.7,0.7,1,1,RENT,debt_consolidation,0
23,64600.0,661.0,11800.0,48,9.06,34.3,2.4,4,2,OWN,small_business,0
47,,659.0,21200.0,36,9.23,21.9,6.7,4,0,RENT,debt_consolidation,0
41,35800.0,680.0,15700.0,24,8.99,29.4,10.5,4,2,RENT,home_improvement,0
29,27000.0,841.0,44200.0,24,4.14,36.5,4.8,6,0,RENT,debt_consolidation,0
52,34500.0,658.0,20600.0,24,9.45,18.0,2.8,10,0,RENT,home_improvement,0
27,97100.0,633.0,23200.0,60,10.54,29.7,22.0,10,2,RENT,major_purchase,0
31,22100.0,731.0,18600.0,60,8.59,29.4,2.7,9,0,OWN,medical,1
48,19900.0,539.0,12600.0,24,14.93,29.9,4.0,7,2,MORTGAGE,debt_consolidation,1
63,41000.0,685.0,28600.0,48,7.21,,4.0,6,0,OWN,small_business,0
65,39800.0,803.0,10700.0,24,6.9,25.2,2.2,7,2,RENT,small_business,0
30,38000.0,,9200.0,36,14.18,43.3,0.9,0,0,RENT,credit_card,1
69,26900.0,592.0,15400.0,36,13.09,16.5,2.9,3,0,MORTGAGE,debt_consolidation,0
36,67200.0,667.0,16400.0,24,9.82,41.6,1.1,3,0,MORTGAGE,other,0
58,73200.0,707.0,14000.0,60,9.16,30.6,13.9,6,0,OWN,credit_card,0
50,31700.0,593.0,5900.0,36,12.06,44.8,0.8,5,0,MORTGAGE,major_purchase,0
40,49100.0,555.0,13400.0,48,10.76,14.2,2.2,2,2,MORTGAGE,debt_consolidation,0
56,39800.0,778.0,47200.0,36,5.27,19.9,1.4,0,1,MORTGAGE,medical,0
34,26000.0,564.0,24500.0,24,14.66,29.4,3.2,4,4,OWN,home_improvement,1
54,92800.0,747.0,21100.0,24,10.71,18.4,1.0,4,1,RENT,credit_card,0
65,107000.0,714.0,7500.0,48,7.05,25.1,11.3,5,1,RENT,credit_card,0
51,29500.0,743.0,27900.0,36,10.35,24.6,6.4,7,1,RENT,home_improvement,0
52,92600.0,554.0,11300.0,24,10.79,21.0,0.9,5,1,rent,debt_consolidation,1
35,48400.0,650.0,10100.0,12,9.83,15.5,1.6,7,0,MORTGAGE,credit_card,0
64,97500.0,557.0,26200.0,36,12.57,23.9,0.9,4,0,RENT,major_purchase,1
43,53600.0,658.0,4600.0,36,6.92,30.8,3.1,5,0,rent,medical,0
66,29300.0,674.0,7400.0,60,12.15,18.9,0.6,9,1,RENT,home_improvement,0
48,24300.0,653.0,26900.0,60,10.48,38.8,7.0,7,1,rent,credit_card,0
32,59600.0,730.0,9400.0,36,8.31,28.6,0.1,7,0,MORTGAGE,credit_card,0
58,53200.0,791.0,3300.0,24,6.83,25.5,4.7,7,1,MORTGAGE,credit_card,0
49,47900.0,605.0,26800.0,36,11.53,41.6,1.1,4,0,OWN,medical,1
43,26900.0,498.0,16000.0,48,10.56,44.5,0.8,5,0,RENT,debt_consolidation,1
24,33900.0,599.0,7400.0,24,8.54,13.8,4.4,2,1,RENT,other,0
53,45800.0,562.0,18100.0,36,14.43,27.3,1.2,6,2,rent,credit_card,0
43,76500.0,737.0,42300.0,36,9.46,18.4,7.5,7,1,MORTGAGE,debt_consolidation,0
22,,850.0,32800.0,36,9.65,20.0,4.9,2,0,RENT,debt_consolidation,0
40,89100.0,640.0,14200.0,60,11.76,31.0,11.5,5,1,rent,major_purchase,0
58,72200.0,674.0,21200.0,36,10.02,45.2,1.8,4,0,MORTGAGE,debt_consolidation,0
46,35200.0,675.0,5900.0,36,10.7,,3.2,6,0,RENT,other,0
45,68600.0,513.0,13200.0,36,10.73,43.1,3.2,8,0,MORTGAGE,credit_card,1
54,28600.0,604.0,11300.0,36,7.4,17.1,19.9,8,2,RENT,home_improvement,0
24,48700.0,634.0,36500.0,36,12.09,14.5,0.0,8,0,RENT,credit_card,0
42,80500.0,567.0,20000.0,48,14.57,44.2,12.4,2,2,MORTGAGE,home_improvement,1
52,122800.0,678.0,9400.0,36,10.82,26.6,,2,0,RENT,debt_consolidation,0
42,50300.0,578.0,15000.0,36,14.21,27.3,0.4,7,1,MORTGAGE,debt_consolidation,1
46,31900.0,711.0,5500.0,36,11.29,42.8,0.5,8,1,Mortgage,debt_consolidation,0
23,106200.0,653.0,15300.0,36,10.05,40.9,3.9,7,0,RENT,debt_consolidation,0
60,47800.0,633.0,24600.0,60,10.13,36.2,4.8,9,1,OWN,debt_consolidation,0
41,35100.0,767.0,47200.0,36,9.34,34.8,0.3,4,0,RENT,home_improvement,0
35,114200.0,681.0,17800.0,12,8.12,32.6,1.1,4,0,Mortgage,small_business,0
63,57000.0,625.0,26100.0,24,10.82,43.7,1.8,7,0,MORTGAGE,debt_consolidation,0
68,75000.0,846.0,27500.0,48,5.68,37.4,1.6,8,1,MORTGAGE,major_purchase,0
37,43600.0,571.0,31500.0,48,12.06,27.0,3.3,8,1,RENT,debt_consolidation,0
44,82000.0,782.0,45700.0,36,6.95,29.1,2.6,7,1,RENT,major_purchase,0
34,33500.0,643.0,20100.0,36,9.76,40.4,5.7,7,1,OWN,debt_consolidation,1
58,58800.0,556.0,10400.0,24,14.35,26.1,3.0,11,0,RENT,debt_consolidation,0
27,44700.0,702.0,76700.0,36,6.89,27.0,4.7,6,1,MORTGAGE,debt_consolidation,0
58,74800.0,689.0,19200.0,48,9.79,5.4,4.1,8,0,OWN,medical,0
31,60600.0,633.0,26000.0,12,9.86,39.3,1.3,1,1,OWN,credit_card,0
54,38400.0,736.0,39300.0,36,7.86,38.1,8.0,5,0,OWN,medical,1
59,24200.0,544.0,19200.0,84,13.43,38.3,8.2,7,2,OWN,credit_card,0
50,37900.0,627.0,19500.0,60,16.89,3.5,5.0,6,1,rent,debt_consolidation,0
51,45900.0,581.0,25300.0,24,13.96,17.4,2.1,9,0,RENT,major_purchase,1
52,111200.0,599.0,25300.0,24,11.17,26.2,0.3,9,2,rent,major_purchase,0
64,30500.0,791.0,30400.0,36,7.95,21.6,1.6,4,0,RENT,home_improvement,0
45,64400.0,663.0,7600.0,60,9.7,,14.7,15,0,MORTGAGE,debt_consolidation,0
56,58100.0,576.0,13400.0,36,11.19,38.0,18.6,7,1,RENT,home_improvement,0
60,19500.0,674.0,12100.0,36,8.74,31.6,,2,1,RENT,debt_consolidation,0
55,41200.0,580.0,24000.0,60,14.45,34.4,1.6,9,0,RENT,debt_consolidation,1
31,57000.0,774.0,8400.0,36,8.55,22.8,,9,0,MORTGAGE,debt_consolidation,0
48,22500.0,743.0,11600.0,36,7.12,28.6,1.5,4,0,RENT,major_purchase,0
59,44000.0,664.0,26600.0,24,9.48,55.6,4.4,4,0,MORTGAGE,other,0
46,34700.0,710.0,30600.0,60,9.19,22.4,1.6,2,0,RENT,medical,0
24,42500.0,708.0,15600.0,48,10.53,36.3,7.3,9,2,RENT,debt_consolidation,0
45,63800.0,778.0,15000.0,84,7.01,51.6,0.7,4,0,MORTGAGE,small_business,0
42,50700.0,633.0,10400.0,24,13.96,19.2,1.5,2,0,MORTGAGE,debt_consolidation,0
66,116700.0,586.0,11900.0,36,11.01,37.5,8.3,3,1,RENT,credit_card,0
21,128400.0,589.0,7500.0,60,11.64,20.2,4.0,6,0,RENT,credit_card,0
68,32700.0,643.0,7400.0,36,11.99,14.5,2.4,3,1,RENT,credit_card,0
62,38000.0,716.0,11100.0,36,11.01,22.9,5.4,3,0,RENT,small_business,0
58,47600.0,608.0,7500.0,24,7.34,17.8,8.2,3,1,MORTGAGE,credit_card,0
49,43800.0,712.0,39600.0,36,10.77,46.4,15.8,5,1,MORTGAGE,credit_card,0
37,76100.0,655.0,20000.0,36,11.32,3.6,0.9,5,1,RENT,small_business,1
36,47800.0,643.0,8000.0,24,9.89,24.0,0.0,3,0,RENT,credit_card,0
66,43700.0,600.0,35400.0,48,11.46,32.4,2.4,4,4,MORTGAGE,credit_card,0
66,134000.0,671.0,11000.0,36,11.72,25.6,6.0,9,1,RENT,major_purchase,0
35,33600.0,690.0,11900.0,12,10.69,17.5,16.7,4,0,Mortgage,debt_consolidation,0
51,112700.0,531.0,8800.0,60,12.67,20.2,4.3,5,1,MORTGAGE,credit_card,0
62,38400.0,673.0,14000.0,60,8.46,31.4,0.8,5,0,MORTGAGE,debt_consolidation,1
43,42200.0,685.0,4700.0,48,9.9,18.6,1.0,11,1,RENT,debt_consolidation,0
28,27000.0,606.0,16800.0,24,10.26,47.3,2.3,3,0,MORTGAGE,debt_consolidation,0
63,19700.0,761.0,17500.0,36,6.02,25.1,7.4,7,1,RENT,debt_consolidation,0
43,52900.0,650.0,16900.0,60,11.32,28.9,1.2,4,1,Mortgage,home_improvement,0
25,47500.0,598.0,9400.0,36,12.45,31.9,5.7,5,2,MORTGAGE,debt_consolidation,1
31,48700.0,613.0,23500.0,36,10.93,49.4,5.8,6,1,MORTGAGE,debt_consolidation,0
32,44600.0,668.0,15900.0,36,13.5,19.2,7.2,7,0,RENT,major_purchase,0
64,84100.0,657.0,30200.0,60,10.23,7.2,1.6,6,1,MORTGAGE,medical,0
55,37000.0,607.0,24600.0,36,11.42,23.3,8.5,4,0,RENT,debt_consolidation,0
29,34100.0,645.0,8600.0,48,10.91,13.6,4.4,7,1,MORTGAGE,major_purchase,0
63,64600.0,642.0,8100.0,36,12.91,12.5,11.9,5,1,RENT,debt_consolidation,0
44,53200.0,577.0,9800.0,36,12.28,33.5,1.8,2,1,OWN,credit_card,0
54,42600.0,583.0,42600.0,84,13.39,23.9,0.6,6,0,OWN,credit_card,0
29,63200.0,778.0,18800.0,36,5.2,16.8,0.5,5,0,OWN,home_improvement,0
57,51800.0,787.0,10900.0,84,8.1,46.1,0.1,8,0,RENT,credit_card,0
30,30800.0,613.0,24100.0,84,10.19,14.6,4.0,3,1,OWN,debt_consolidation,0
51,64200.0,613.0,15500.0,48,8.95,39.0,3.8,8,0,MORTGAGE,medical,0
54,98300.0,675.0,18100.0,60,10.05,18.5,3.1,5,0,MORTGAGE,debt_consolidation,0
59,53700.0,667.0,18400.0,48,12.84,36.3,7.8,7,1,RENT,medical,0
26,50200.0,549.0,15100.0,36,9.36,15.5,11.9,8,1,OWN,major_purchase,0
25,85500.0,643.0,11600.0,48,8.95,,6.0,10,0,MORTGAGE,debt_consolidation,0
38,48100.0,618.0,9100.0,48,5.96,54.2,15.2,5,0,RENT,major_purchase,0
41,46000.0,642.0,13200.0,36,10.71,32.7,1.2,9,1,rent,other,0
59,36600.0,734.0,8900.0,84,6.64,26.0,1.6,3,1,RENT,debt_consolidation,1
39,93500.0,634.0,5000.0,48,9.8,36.5,1.3,6,2,OWN,debt_consolidation,0
44,49700.0,628.0,26900.0,36,11.89,28.6,0.0,6,0,MORTGAGE,debt_consolidation,0
65,68400.0,686.0,18300.0,48,13.54,6.8,2.4,6,1,RENT,home_improvement,0
